91;AGOSTO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
92;SEPTIEMBRE 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
93;OCTUBRE 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
94;NOVIEMBRE 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
95;DICIEMBRE 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;MANTTO CORRECTIVO;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
96;ENERO 2025;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;MANTTO CORRECTIVO;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
97;ENERO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
98;FEBRERO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
99;MARZO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
100;ABRIL 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
101;MAYO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
102;JUNIO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
103;JULIO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
104;AGOSTO 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
105;SEPTIEMBRE 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
106;OCTUBRE 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
107;NOVIEMBRE 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;55;61.1957;0;0;0;0;0
108;DICIEMBRE 2024;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;MANTTO CORRECTIVO;17/3/2022;55;61.1957;0;0;0;0;0
109;ENERO 2025;EB 44-0029;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;MANTTO CORRECTIVO;17/3/2022;55;61.1957;0;0;0;0;0
110;ENERO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
111;FEBRERO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
